date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_spread,obs_longinflation
1985-03-31,0.674535669574428,-46.5084468036461,0.286228172811265,0.983270159308702,1.3562731510568,2.12,1.58152449862687,-0.021772022877265,0.4525,0.9625
1985-06-30,0.587188950230277,-46.6330607342505,0.310260192802264,0.641606950370877,0.863072796265385,1.98,0.791394687930302,0.53950334863124,0.5525,NaN
1985-09-30,1.22699569710949,-46.8396858926246,0.869070788196991,0.600987572129874,1.0215311734755,1.975,1.7740133789439,-0.83276886738913,0.5325,NaN
1985-12-31,0.452460680638611,-46.3501480262932,1.31872839692274,0.557439414841809,0.715494356384649,2.025,0.065051795380478,1.67502546073951,0.555,1.0125
1986-03-31,0.641142829660002,-45.9809330930804,0.928096856454569,0.496521750722589,1.07458510150238,1.9575,0.793495928657784,0.015265912978268,0.615,0.875
1986-06-30,0.161315698312536,-46.4121211296526,0.761773519002051,0.378884009702762,0.68308861861448,1.73,0.317321189390163,0.112965877399115,0.6675,NaN
1986-09-30,0.667767614563231,-46.0012023160403,0.841558817780935,0.40794744280781,0.683806187341673,1.5525,1.58371997550117,-0.304630842191012,0.7175,NaN
1986-12-31,0.249334026152703,-45.8129842469508,0.795427304931329,0.543732335837177,0.810195786263446,1.5675,0.383895911419008,0.581240596044089,0.7075,0.875
1987-03-31,0.458604170996102,-44.8768227629928,-0.191402578982425,0.633003536136556,0.624472816821609,1.555,0.116989295930248,-2.28363338870274,0.6175,0.925
1987-06-30,0.789403365088826,-44.5954085699849,0.053400316023411,0.690650735634879,0.964297249136248,1.6625,1.33869450862631,0.770950039087093,0.505,NaN
1987-09-30,0.581787514289112,-44.2473704972729,0.266156837035703,0.754072035581022,0.891237498076247,1.71,1.03823870825275,0.969632628700387,0.5075,NaN
1987-12-31,1.4212128348194,-43.9453236041181,0.373683461672802,0.793503041147758,1.0116102722403,1.73,-0.002423743971791,-0.1731087779378,0.565,1
1988-03-31,0.236684069264093,-44.0165666338059,0.938121090145016,0.780377227352336,0.96086723474178,1.6675,1.4778664391093,-0.132215797797186,0.5825,0.95
1988-06-30,1.02580517679708,-43.8321105451306,0.231250764721513,0.968688047078725,1.20455007782327,1.7875,0.585705254898428,1.32805515602162,0.5175,NaN
1988-09-30,0.305530486812633,-43.8689174778595,0.04355070496454,1.18855523510479,1.14558693674622,1.995,0.643519469210574,-0.493066988398724,0.4925,NaN
1988-12-31,1.04577034472942,-43.2391418348282,-0.115065617233701,0.861380845506598,1.11136001748307,2.1175,0.997762970466898,0.979430462397402,0.3875,0.9625
1989-03-31,0.735913642339892,-42.7528281146577,-0.74851523969639,1.03584864045834,1.0845899305691,2.3625,0.296284439354078,0.133656234699234,0.3575,0.9375
1989-06-30,0.484326814317659,-43.0019679664794,-0.644948524632477,1.05954946440843,0.904808710158012,2.4325,0.470402192133701,-0.561298018732948,0.4,NaN
1989-09-30,0.463482205751953,-43.0307538965334,0.17790172548296,0.727761407479211,0.74250059689307,2.27,0.549589653921823,1.23614989866029,0.445,NaN
1989-12-31,-0.077007786018435,-43.3570459110925,0.714109355533743,0.709618346842245,0.910587242517824,2.1525,0.236218994478277,-1.734265198136,0.475,0.925
1990-03-31,0.813432235181966,-42.4984085313278,0.839929305927867,1.07340142112475,1.14578953961653,2.0625,0.932247926095342,0.437916893583981,0.42,0.8625
1990-06-30,0.091128172148047,-43.1603880701654,0.821427282572917,1.11401901641131,1.11123447761843,2.06,-0.175011318750506,-2.98908004635926,0.4075,NaN
1990-09-30,-0.202366037096635,-43.959259312932,0.469913328487026,0.853619707330378,1.00598916168524,2.04,0.53684459567529,-1.33680607764217,0.43,NaN
1990-12-31,-1.18025383345859,-44.5218741282012,0.034285089116404,0.740986282380973,0.835706017074322,1.935,-0.457880935206334,-3.08548533362327,0.55,0.9125
1991-03-31,-0.733829177253975,-45.5692250634134,-0.402594764064179,0.975421744554605,0.882788457016659,1.6075,-1.09230658070347,-3.20911048557761,0.545,0.8875
1991-06-30,0.514446950768188,-45.8760510697983,1.17512422886151,0.731471707296372,0.76795883243852,1.465,0.373311134344978,-0.517128901602498,0.4475,NaN
