"date","obs_gdp","obs_hours","obs_laborshare","obs_corepce","obs_nominalrate","obs_spread","obs_nominalrate1","obs_nominalrate2","obs_nominalrate3","obs_nominalrate4","obs_nominalrate5","obs_nominalrate6"
"2003-12-31",2.2541613679844197,552.6912331452031,-56.27086620993921,1.625486166545187,1.0,2.37,NaN,NaN,NaN,NaN,NaN,NaN
"2004-03-31",1.4333369981311073,553.022781168326,-57.2227445224999,2.378484885640475,1.0,2.25,NaN,NaN,NaN,NaN,NaN,NaN
"2004-06-30",1.2825941872455449,552.883056743469,-57.23808629224266,2.5980523794814303,1.01,2.0600000000000005,NaN,NaN,NaN,NaN,NaN,NaN
"2004-09-30",1.6942482269270087,552.8730523300567,-56.910877426076844,1.9783000002892237,1.43,2.1500000000000004,NaN,NaN,NaN,NaN,NaN,NaN
"2004-12-31",2.0948913354306598,552.9831356989159,-57.221555621520515,1.8021805101405164,1.95,2.0200000000000005,NaN,NaN,NaN,NaN,NaN,NaN
"2005-03-31",2.8760895655226992,553.0544004472996,-58.00363559599093,2.7989961822928677,2.47,1.67,NaN,NaN,NaN,NaN,NaN,NaN
"2005-06-30",0.5953678531771533,553.1013150401309,-57.93043417382307,2.118544687522217,2.94,1.8099999999999996,NaN,NaN,NaN,NaN,NaN,NaN
"2005-09-30",1.9823701111381542,553.4597522343829,-57.97646247710354,1.612526254151092,3.46,1.7700000000000005,NaN,NaN,NaN,NaN,NaN,NaN
"2005-12-31",0.9137655432813307,553.5899106945833,-58.22691813658069,2.614999736124446,3.98,1.8499999999999996,NaN,NaN,NaN,NaN,NaN,NaN
"2006-03-31",3.889047235930976,554.0337210499879,-58.208471529629534,1.9392346360241675,4.45,1.7399999999999993,NaN,NaN,NaN,NaN,NaN,NaN
"2006-06-30",0.46636908187882575,554.0152318732916,-58.58815612427533,2.8207779585272874,4.91,1.67,NaN,NaN,NaN,NaN,NaN,NaN
"2006-09-30",-1.0508609093592192,554.2176820940733,-58.49187071019588,2.2010621000898567,5.25,1.6899999999999995,NaN,NaN,NaN,NaN,NaN,NaN
"2006-12-31",1.5650280283737938,554.3183688106424,-57.41624899085712,2.014490670791602,5.24,1.6500000000000004,NaN,NaN,NaN,NaN,NaN,NaN
"2007-03-31",-0.5147197625345434,554.0383146411883,-57.313850590876534,2.871912265022658,5.25,1.62,NaN,NaN,NaN,NaN,NaN,NaN
"2007-06-30",2.5195776071360143,554.3456526138922,-58.143062668390385,1.652704326722798,5.25,1.6400000000000006,NaN,NaN,NaN,NaN,NaN,NaN
"2007-09-30",1.9341565440661235,554.0744986420492,-58.51637821173995,2.065863405858437,5.07,1.8999999999999995,NaN,NaN,NaN,NaN,NaN,NaN
"2007-12-31",0.6919087072660091,554.1858077610667,-57.950432945449535,2.7531504557629205,4.5,2.25,NaN,NaN,NaN,NaN,NaN,NaN
"2008-03-31",-2.907274698506468,553.663821118891,-56.66920975127717,2.4820748421049643,3.18,3.09,NaN,NaN,NaN,NaN,NaN,NaN
"2008-06-30",0.5201683834452631,553.0959100367622,-57.972930951863674,2.388156465892166,2.08,3.1,NaN,NaN,NaN,NaN,NaN,NaN
"2008-09-30",-4.576663834020334,552.1498596771823,-57.69144843073142,2.0202723255852817,1.94,3.35,NaN,NaN,NaN,NaN,NaN,NaN
"2008-12-31",-10.281609724993679,550.3990626662667,-56.34240627633411,0.9635914234895182,0.51,5.59,NaN,NaN,NaN,NaN,NaN,NaN
"2009-03-31",-8.02040896562275,547.9748714424736,-57.346021867021335,0.9983443437814543,0.18,5.470000000000001,NaN,NaN,NaN,NaN,NaN,NaN
"2009-06-30",-1.6550668268971336,545.9629603045812,-57.32786918798002,2.0777538999915635,0.18,4.67,NaN,NaN,NaN,NaN,NaN,NaN
"2009-09-30",0.6975041401854565,544.6247308937848,-58.15620494886667,1.5200397381434527,0.15,3.14,NaN,NaN,NaN,NaN,NaN,NaN
"2009-12-31",2.7003470209804536,544.2888925487789,-59.05931036355233,2.1980492721475287,0.12,2.87,NaN,NaN,NaN,NaN,NaN,NaN
"2010-03-31",2.965805734590443,544.2597518104285,-59.78809348430354,1.123657731683636,0.13,2.57,NaN,NaN,NaN,NaN,NaN,NaN
"2010-06-30",2.882096614023677,545.1815095980816,-59.74964905272858,1.280326994241321,0.19,2.6899999999999995,NaN,NaN,NaN,NaN,NaN,NaN
"2010-09-30",1.4132379906357961,545.0430897593081,-59.918547162916155,0.7437610135593076,0.19,2.99,NaN,NaN,NaN,NaN,NaN,NaN
"2010-12-31",1.1744657229852962,545.1230524582166,-60.58105430201971,0.659157731288218,0.19,3.0500000000000003,NaN,NaN,NaN,NaN,NaN,NaN
"2011-03-31",-0.4019903460963814,545.1090497415123,-59.84229410199351,1.5458398096093617,0.15,2.63,NaN,NaN,NaN,NaN,NaN,NaN
"2011-06-30",0.40248016157380384,545.6615757475777,-60.236945850193244,2.235927960127171,0.09,2.6399999999999997,NaN,NaN,NaN,NaN,NaN,NaN
"2011-09-30",0.7849358129258466,545.7928101126392,-59.886246329998215,2.041650800330075,0.08,3.03,NaN,NaN,NaN,NaN,NaN,NaN
"2011-12-31",1.8667208035849203,546.0590917622718,-59.610214605478205,1.2854248108851607,0.07,3.2,NaN,NaN,NaN,NaN,NaN,NaN
